40.717	-122.417
40.150	-122.250
39.867	-121.617
39.750	-122.200
39.200	-122.017
39.200	-121.067
38.900	-121.067
38.683	-121.800
38.367	-121.950
38.250	-120.850
37.695	-121.431
37.633	-120.950
37.283	-120.517
36.983	-120.933
37.083	-119.500
36.767	-119.717
36.150	-120.350
36.100	-119.567
36.333	-119.300
35.417	-119.050
35.017	-118.750
